hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,san-mgt_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,san-mgt_access_in,extended,3,CHG0012815,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,4,,permit,,DM_INLINE_SERVICE_11,,,san-mgt-network-27,,,,,SanMgmt,,,,,notifications,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,5,CHG0033315,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,6,,permit,,,tcp,,,RFC-1918,,,,ACS_Servers,,tacacs,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,7,CHG0076998,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,8,,permit,,,tcp,,SC1DCNM01,,,,,Cisco_DCMN_ACCESS,,,Cisco_DCMN_Ports,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,9,,permit,,,udp,,SC1DCNM01,,,,,Cisco_DCMN_ACCESS,,,Cisco_DCMN_Ports,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,10,CHG0086429,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,11,,permit,,,udp,,,san-switches,,,sc1uxpremn74,,,syslog,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,12,CHG0109300,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,13,,permit,,,udp,,SC1DCNM01,,,,,LD6_SAN_Switch_mgmt,,snmp,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,14,,permit,,,tcp,,SC1DCNM01,,,,,LD6_SAN_Switch_mgmt,,ssh,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,15,CHG0109583,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,16,,permit,,,tcp,,,Storage_PURE_sources,,,,Storage_PURE_destinations,,,DM_INLINE_TCP_49,,,,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,17,CHG0110897, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,18,,permit,,,tcp,,,SCCM7001,,,,GIBM7001,,https,,,,,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,19,CHG0109499, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,20,,permit,,,udp,,SCCStorageProcesserB,,,,sc1wnpremn73.prod.williamhill.plc,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,21,CHG0111013,PCI-Q4-2017,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,22,,permit,,wh_pure_m70_services,,,,wh_pure_m70,,,,wh_pure_m70_vips,,,,,,,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,23,CHG0108969 CHG0112993,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,24,,permit,,,udp,,,DM_INLINE_NETWORK_156,,,sc1uxpremn004.prod.williamhill.plc,,,syslog,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,25,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,26,,permit,,SCC-NAS-Ports,,,san-mgt-network-27,,,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,27,CHG0127852,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,28,,permit,,,tcp,,,SCCM7001,,,,GIBX9002,,https,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,29,CHG0128599,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,30,,permit,,,tcp,,SC1DCNM01,,,,,Malta_SAN_Switches,,ssh,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,31,CHG0128599,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,32,,permit,,,udp,,SC1DCNM01,,,,,Malta_SAN_Switches,,snmp,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,33,,permit,,,tcp,,SC1DCNM01,,,,,Malta_SAN_Switches,,161,,,informational,300,active
uk-sc1-fw01-sec,san-mgt_access_in,extended,34,CHG0137053,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,san-mgt_access_in,extended,35,,permit,,,tcp,,SCCStorageProcesserB,,,,sc1uxpremn17,,,https,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,management_access_in,extended,3,CHG0065974,PCI Q2 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,4,,permit,,,ip,,,TufinCheckpointMDS,,,,TufinCollectors,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,5,CHG0064699,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,6,,permit,,,udp,,scc-internal-asa,,,,,TufinCollectors,,syslog,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,7,TBC,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,8,,permit,,,udp,,,TufinIOSDevices,,,,TufinCollectors,,syslog,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,9,CHG0060632,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,10,,permit,,RSA-New-Services,,,,RSA-New-Servers,,,,RSA-New-Servers,,,,,,,active
uk-sc1-fw01-sec,management_access_in,extended,11,CHG0035636,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,12,,permit,,sc1-solarwindsports,,,Uk-sc1-network-mgmt-24,,,,sc1-solarwinds,,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,13,CHG0035636,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,14,,permit,,DM_INLINE_SERVICE_3,,,Uk-sc1-network-mgmt-24,,,,,DM_INLINE_NETWORK_11,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,15,CHG0018398,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,16,,permit,,grp-pr-c-ad-ports,,,Uk-sc1-network-mgmt-24,,,,,grp-pr-c-ad-dc,,,,,notifications,300,active
uk-sc1-fw01-sec,management_access_in,extended,17,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,18,,permit,,grp-pr-syslog-ports,,,Uk-sc1-network-mgmt-24,,,,,grp-pr-c-syslog-servers,,,,,notifications,300,active
uk-sc1-fw01-sec,management_access_in,extended,19,CHG0015230,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,20,,permit,,,udp,,Uk-sc1-network-mgmt-24,,,,sc1-ncs1,,,tftp,,,notifications,300,active
uk-sc1-fw01-sec,management_access_in,extended,21,CHG0141460,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,22,,permit,,,tcp,,Uk-sc1-network-mgmt-24,,,,ext-api-forwardproxy-sc1,,,3129,,,notifications,300,active
uk-sc1-fw01-sec,management_access_in,extended,23,CHG0100330,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,24,,permit,,,tcp,,,DM_INLINE_NETWORK_46,,,,DM_INLINE_NETWORK_49,,,DM_INLINE_TCP_23,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,25,CHG0023301,CHG0059824,CHG0059949,CHG0077515,CHG0079031,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,26,,permit,,,tcp,,gigastor-ors-mgmt,,,,,DM_INLINE_NETWORK_134,,,Observer_ports,,,,active
uk-sc1-fw01-sec,management_access_in,extended,27,CHG0029349,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,28,,permit,,,tcp,,,gib-cp-mgmt,,,,gib-checkpoint,,,checkpoint-mgmt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,29,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,30,,permit,,,tcp,,,brs-cp-mgmt,,,,Birstall_CheckpointFirewalls,,,checkpoint-mgmt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,31,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,32,,permit,,,ip,,,brs-cp-mgmt,,,,Birstall_CheckpointFirewalls,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,33,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,34,,permit,,,tcp,,,brs-pp-cp-mgmt,,,,brs-checkpoint-firewalls,,,checkpoint-mgmt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,35,CHG0033991,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,36,,permit,,,tcp,,gib-pr-ext-cma1,,,,gib-pr-ext-cma2,,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,37,CHG0033991, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,38,,permit,,,tcp,,can-dr-ext-cma1,,,,can-dr-ext-cma2,,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,39,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,40,,permit,,,tcp,,brs-dr-ext-cma1,,,,brs-dr-ext-cma2,,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,41,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,42,,permit,,,tcp,,brs-pp-ext-cma1,,,,brs-pp-ext-cma2,,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,43,CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,44,,permit,,,tcp,,scc-pr-ext-cma1,,,,scc-pr-ext-cma2,,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,45,CHG0033991, CHG0052271,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,46,,permit,,,tcp,,uk-scc-fm01,,,,,gib-smart-1,,,provider-1-mgt,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,47,CHG0032513, CHG0064211, CHG0071662, CHG0072200,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,48,,permit,,,tcp,,sc1uxprenw01,,,,,DM_INLINE_NETWORK_141,,ssh,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,49,CHG0033315,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,50,,permit,,,tcp,,,RFC-1918,,,,ACS_Servers,,tacacs,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,51,CHG0033315,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,52,,permit,,,udp,,,RFC-1918,,,,ACS_Servers,,,ACS_Ports,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,53,CHG0034874,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,54,,permit,,,udp,,sc1nsc01,,,,scc-nms-man,,,snmptrap,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,55,CHG0111186,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,56,,permit,,,tcp,,,Internal_Firewall_Firepower_SCC,,,,,any4,https,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,57,CHG0120636, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,58,,permit,,grp-pr-c-solarwinds-ports,,,,grp-sc1-core-routers,,,,grp-orion-app-srvs,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,59,CHG0120636, CHG0120745, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,60,,permit,udp-2055,,,,,grp-sc1-core-routers,,,,DM_INLINE_NETWORK_246,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,61,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,62,,permit,,SCC-NAS-Ports,,,,DM_INLINE_NETWORK_272,,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,63,CHG0124199,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,64,,permit,,DM_INLINE_SERVICE_43,,,uk-sc1-sn01,,,,,DM_INLINE_NETWORK_296,,,,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,65,CHG0128823,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,management_access_in,extended,66,,permit,,,tcp,,uk-sc1-sn01,,,,ext-api-forwardproxy-sc1,,,,DM_INLINE_TCP_88,,informational,300,active
uk-sc1-fw01-sec,management_access_in,extended,67,,permit,,,tcp,,,sc1-apic-servers,,,isilon-cluster-scc,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,1,,permit,,,ip,,,,any4,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,group-vrf_access_in,extended,2,CHG0013887,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,3,CHG0100040,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,4,,permit,,,udp,,,DM_INLINE_NETWORK_64,,,sc1wnpremn73.prod.williamhill.plc,,,,DM_INLINE_UDP_2,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,5,CHG0141104,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,6,,permit,,,tcp,,sc1prapvc01,,,,us-esxi-hosts,,,9084,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,7,CHG0141104,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,8,,permit,,DM_INLINE_SERVICE_10,,,sc1prapvc01,,,,us-esxi-hosts,,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,9,CHG0091894, Q2-2017,PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,10,,permit,,,tcp,,sc1prapvc01,,,10.120.163.115,,,,,DM_INLINE_TCP_3,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,11,CHG0127166,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,12,,permit,,,tcp,,sc1prapvc01,,,10.123.197.17,,,,5989,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,13,CHG0077499 HP IRS - Do Not Disable,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,14,,permit,,HP-IRS-Target-Ports,,,,,10.120.134.0 255.255.255.0,,,HP-IRS-Server,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,15,CHG0091978,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,16,,permit,,,tcp,,SC1PRWNAPUM01,,,,,DM_INLINE_NETWORK_66,,8088,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,17,CHG0110901, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,18,,permit,,DM_INLINE_SERVICE_28,,,sc1prapvc01,,,,,DM_INLINE_NETWORK_132,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,19,CHG0110901, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,20,,permit,,DM_INLINE_SERVICE_33,,10.120.134.253,,,,10.112.46.30,,,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,21,CHG0111326, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,22,,permit,,comm_vault_service,,,,DM_INLINE_NETWORK_153,,,,comm_vault_multisite,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,23,CHG0116454, PCI Q4 2018,PCI-Q2-2019 - Disabled INCTASK111701,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,24,,permit,,,tcp,,sc1prapvc01,,,,,sofhsproesx,,9084,,,informational,300,inactive
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,25,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,26,,permit,,SCC-NAS-Ports,,,vmhost-mgt-network-24,,,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,27,CHG0133739, CHG0134116,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,28,,permit,,vr-ops,,,sc1prapvro01,,,,,DM_INLINE_NETWORK_4,,,,,,,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,29,CHG0134116,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,30,,permit,,vmware-ports,,,sc1prapvro01,,,,vcenter.sddc-18-200-66-116.vmwarevmc.com,,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,31,CHG0135457,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,32,,permit,,,tcp,,sc1prapvc01,,,,IN1-ESXi-Mgmt,,,,DM_INLINE_TCP_11,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,33,CHG0135536,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,34,,permit,,,udp,,sc1prapvc01,,,,IN1-ESXi-Mgmt,,,902,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,35,CHG0137237,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,36,,permit,,,tcp,,SC1PRWNAPUM01,,,,,DM_INLINE_NETWORK_12,,https,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,37,CHG0140796, CHG0140826,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,38,,permit,,DM_INLINE_SERVICE_6,,,sc1prapvc01,,,,,DM_INLINE_NETWORK_41,,,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,39,CHG0140967,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,40,,permit,,,tcp,,SC1PRWNAPUM01,,,10.126.190.4,,,,https,,,informational,300,active
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,41,CHG0142117,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,vmhost-mgt_access_in,extended,42,,permit,,DM_INLINE_SERVICE_16,,,vmhost-mgt-network-24,,,,,,10.126.44.0 255.255.252.0,,,,informational,300,active
uk-sc1-fw01-sec,server-ilo_access_in,extended,1,CHG0115229 -  ILO ACCESS IS STILL APPROVED,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,server-ilo_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,server-ilo_access_in,extended,3,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,server-ilo_access_in,extended,4,,permit,,SCC-NAS-Ports,,,,,10.120.130.0 255.255.255.0,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,server-ilo_access_in,extended,5,CHG0122059, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,server-ilo_access_in,extended,6,,permit,,,tcp,,,,10.120.130.0 255.255.255.0,,,DM_INLINE_NETWORK_273,,,DM_INLINE_TCP_70,,informational,300,active
uk-sc1-fw01-sec,citrix-mgt_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix-mgt_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,citrix-mgt_access_in,extended,3,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,citrix-mgt_access_in,extended,4,,permit,,SCC-NAS-Ports,,,firewall-ilo-network-25,,,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,fw-ilo_access_in,extended,1,,permit,,,icmp,,,,any4,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,3,CHG0018071,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,4,,permit,,grp-pr-c-altris-notification-ports,,,,,10.120.143.64 255.255.255.224,,,grp-pr-c-altris-notification-servers,,,,,notifications,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,5,CHG0015230,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,6,,permit,,,udp,,,,10.120.143.64 255.255.255.224,,sc1-ncs1,,,tftp,,,notifications,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,7,CHG0067166, CHG0067201, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,8,,permit,,grp-svc-tenable-cp-ports,,,Tenable_SIEM_POC,,,,,TufinCheckpointMDS,,,,,informational,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,9,CHG0034224,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,10,,permit,,,tcp,,scc-nessus,,,,,cde-mgmt-nets,,ssh,,,notifications,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,11,CHG0015788, CHG0019396,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,12,,permit,,,ip,,scc-nessus,,,,,,any4,,,,notifications,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,13,CHG0062386, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,14,,permit,,,tcp,,Scc-nessus-man-POC,,,,,remote-nessus-scanners,,,DM_INLINE_TCP_113,,informational,300,active
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,15,CHG0122003, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,scanning-dmz_access_in,extended,16,,permit,,SCC-NAS-Ports,,,,,10.120.143.64 255.255.255.224,,SCC-NAS-IP-Range,,,,,,informational,300,active
uk-sc1-fw01-sec,web-mgt_access_in,extended,1,CHG0115229,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-mgt_access_in,extended,2,,deny,,,ip,,,Corp-WiFi,,,,,any,,,,informational,300,inactive
uk-sc1-fw01-sec,web-mgt_access_in,extended,3,CHG0018071,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,web-mgt_access_in,extended,4,,permit,,grp-pr-c-altris-notification-ports,,,web-mgmt-network-24,,,,,grp-pr-c-altris-notification-servers,,,,,notifications,300,active
