hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,280,permit,tcp,10.56.228.0 0.0.0.255,215.36.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,290,permit,tcp,10.56.228.0 0.0.0.255,215.36.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,300,permit,tcp,10.56.228.0 0.0.0.255,216.36.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,310,permit,tcp,10.56.228.0 0.0.0.255,216.36.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,320,permit,tcp,10.56.228.0 0.0.0.255,211.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,330,permit,tcp,10.56.228.0 0.0.0.255,211.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,340,permit,tcp,10.56.228.0 0.0.0.255,212.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,350,permit,tcp,10.56.228.0 0.0.0.255,212.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,360,permit,tcp,10.56.228.0 0.0.0.255,213.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,370,permit,tcp,10.56.228.0 0.0.0.255,213.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,380,permit,tcp,10.56.228.0 0.0.0.255,214.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,390,permit,tcp,10.56.228.0 0.0.0.255,214.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,400,permit,tcp,10.56.228.0 0.0.0.255,215.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,410,permit,tcp,10.56.228.0 0.0.0.255,211.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,420,permit,tcp,10.56.228.0 0.0.0.255,215.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,430,permit,tcp,10.56.228.0 0.0.0.255,216.38.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,440,permit,tcp,10.56.228.0 0.0.0.255,216.38.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,450,permit,tcp,10.56.228.0 0.0.0.255,211.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,460,permit,tcp,10.56.228.0 0.0.0.255,212.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,470,permit,tcp,10.56.228.0 0.0.0.255,212.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,480,permit,tcp,10.56.228.0 0.0.0.255,213.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,490,permit,tcp,10.56.228.0 0.0.0.255,213.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,500,permit,tcp,10.56.228.0 0.0.0.255,214.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,510,permit,tcp,10.56.228.0 0.0.0.255,214.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,520,permit,tcp,10.56.228.0 0.0.0.255,215.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,530,permit,tcp,10.56.228.0 0.0.0.255,215.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,540,permit,tcp,10.56.228.0 0.0.0.255,216.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,550,permit,tcp,10.56.228.0 0.0.0.255,216.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,560,permit,tcp,10.56.228.0 0.0.0.255,211.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,570,permit,tcp,10.56.228.0 0.0.0.255,211.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,580,permit,tcp,10.56.228.0 0.0.0.255,212.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,590,permit,tcp,10.56.228.0 0.0.0.255,212.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,600,permit,tcp,10.56.228.0 0.0.0.255,213.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,610,permit,tcp,10.56.228.0 0.0.0.255,213.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,620,permit,tcp,10.56.228.0 0.0.0.255,214.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,630,permit,tcp,10.56.228.0 0.0.0.255,214.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,640,permit,tcp,10.56.228.0 0.0.0.255,215.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,650,permit,tcp,10.56.228.0 0.0.0.255,215.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,660,permit,tcp,10.56.228.0 0.0.0.255,216.66.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,670,permit,tcp,10.56.228.0 0.0.0.255,216.66.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,680,permit,tcp,10.56.228.0 0.0.0.255,1.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,690,permit,tcp,10.56.228.0 0.0.0.255,1.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,700,permit,tcp,10.56.228.0 0.0.0.255,2.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,710,permit,tcp,10.56.228.0 0.0.0.255,2.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,720,permit,tcp,10.56.228.0 0.0.0.255,3.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,730,permit,tcp,10.56.228.0 0.0.0.255,3.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,740,permit,tcp,10.56.228.0 0.0.0.255,4.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,750,permit,tcp,10.56.228.0 0.0.0.255,4.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,760,permit,tcp,10.56.228.0 0.0.0.255,5.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,770,permit,tcp,10.56.228.0 0.0.0.255,5.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,780,permit,tcp,10.56.228.0 0.0.0.255,6.216.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,790,permit,tcp,10.56.228.0 0.0.0.255,6.216.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,800,permit,tcp,10.56.228.0 0.0.1.255,0.200.0 0.0.1.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,810,permit,tcp,10.56.228.0 0.0.1.255,0.200.0 0.0.1.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,820,permit,tcp,10.56.228.0 0.0.1.255,0.200.0 0.0.1.255,8080
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,830,permit,tcp,10.56.228.0 0.0.1.255,0.200.0 0.0.1.255,7072
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,840,permit,tcp,10.56.228.0 0.0.1.255,0.200.0 0.0.1.255,22
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,850,permit,tcp,10.56.228.0 0.0.0.255,host 212.36.187.235,45454
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,860,permit,tcp,10.56.228.0 0.0.0.255,host 212.36.187.239,45454
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,870,permit,tcp,10.56.228.0 0.0.0.255,host 212.36.187.241,45454
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,880,permit,tcp,10.56.228.0 0.0.0.255,220.43.0 0.0.0.255,www
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,890,permit,tcp,10.56.228.0 0.0.0.255,220.43.0 0.0.0.255,443
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,900,permit,tcp,10.56.228.0 0.0.0.255,220.43.0 0.0.0.255,8080
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,910,deny,ip,10.56.228.0 0.0.0.255,168.0.0 0.0.255.255,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,920,deny,ip,10.56.228.0 0.0.0.255,2.16.0.0 0.15.255.255,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,930,deny,ip,10.56.228.0 0.0.0.255,0.0.0.0 0.255.255.255,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,940,permit,tcp,10.56.228.0 0.0.0.255,any,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,950,permit,udp,10.56.228.0 0.0.0.255,any,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,960,permit,ip,10.56.228.0 0.0.0.255,any,
uk-bfa-cs01,FROM-BFA-TESTWIFI,Extended,970,deny,ip,any,any,
uk-bfa-cs01,SRST-TEST,HAS,NO,LINE,ITEMS,DEFINED,,,
uk-bfa-cs01,VSL-BFD,Extended,10,permit,udp,any,any,3784
uk-bfa-cs01,VSL-DHCP-CLIENT-TO-SERVER,Extended,10,permit,udp,any,any,bootps
uk-bfa-cs01,VSL-DHCP-SERVER-TO-CLIENT,Extended,10,permit,udp,any,any,bootpc
uk-bfa-cs01,VSL-DHCP-SERVER-TO-SERVER,Extended,10,permit,udp,any,any,bootps
uk-bfa-cs01,VSL-IPV4-ROUTING,Extended,10,permit,ip,any,4.0.0.0 0.0.0.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,10,deny,ip,10.56.20.0 0.0.1.255,host 10.120.194.70,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,20,deny,ip,10.56.20.0 0.0.1.255,host 10.120.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,30,deny,ip,10.56.20.0 0.0.1.255,host 10.210.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,40,deny,ip,10.56.22.0 0.0.1.255,host 10.120.194.70,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,50,deny,ip,10.56.22.0 0.0.1.255,host 10.120.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,60,deny,ip,10.56.22.0 0.0.1.255,host 10.210.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,70,deny,ip,10.56.24.0 0.0.1.255,host 10.120.194.70,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,80,deny,ip,10.56.24.0 0.0.1.255,host 10.120.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,90,deny,ip,10.56.24.0 0.0.1.255,host 10.210.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,100,deny,ip,host 10.56.30.9,host 10.120.194.70,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,110,deny,ip,host 10.56.30.9,host 10.120.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,120,deny,ip,host 10.56.30.9,host 10.210.194.71,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK,Extended,130,permit,ip,any,any,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,10,deny,ip,host 10.120.194.70,0.56.20.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,20,deny,ip,host 10.120.194.71,0.56.20.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,30,deny,ip,host 10.210.194.71,0.56.20.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,40,deny,ip,host 10.120.194.70,0.56.22.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,50,deny,ip,host 10.120.194.71,0.56.22.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,60,deny,ip,host 10.210.194.71,0.56.22.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,70,deny,ip,host 10.120.194.70,0.56.24.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,80,deny,ip,host 10.120.194.71,0.56.24.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,90,deny,ip,host 10.210.194.71,0.56.24.0 0.0.1.255,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,100,deny,ip,host 10.120.194.70,host 10.56.30.9,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,110,deny,ip,host 10.120.194.71,host 10.56.30.9,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,120,deny,ip,host 10.210.194.71,host 10.56.30.9,
uk-bfa-cs01,VSL-VOIP-CCMFALLBACK-IN,Extended,130,permit,ip,any,any,
uk-bfa-cs01,acl-wifi-testing,Extended,10,permit,udp,any,host 10.1.34.10,domain
uk-bfa-cs01,acl-wifi-testing,Extended,20,permit,udp,any,host 10.64.72.10,domain
uk-bfa-cs01,acl-wifi-testing,Extended,30,permit,udp,host 10.1.103.10,host 10.1.34.10,bootps
uk-bfa-cs01,acl-wifi-testing,Extended,40,permit,udp,host 10.1.103.10,host 10.64.72.10,bootps
uk-bfa-cs01,acl-wifi-testing,Extended,50,permit,ip,any,host 10.1.28.22,
uk-bfa-cs01,acl-wifi-testing,Extended,60,permit,icmp,any,host 10.1.28.22,
uk-bfa-cs01,acl-wifi-testing,Extended,70,deny,ip,any,any,
uk-bfa-cs01,block_brs_wifi,Extended,10,deny,ip,any,210.0.0 0.0.255.255,
uk-bfa-cs01,block_brs_wifi,Extended,20,permit,ip,any,any,
uk-bfa-cs01,block_scc_wifi,Extended,10,deny,ip,any,120.0.0 0.0.255.255,
uk-bfa-cs01,block_scc_wifi,Extended,20,permit,ip,any,any,
uk-bfa-cs01,1,Standard,10,permit,,10.120.163.210,,,
uk-bfa-cs01,1,Standard,20,permit,,10.1.74.66,,,
uk-bfa-cs01,1,Standard,30,permit,,10.112.12.126,,,
uk-bfa-cs01,1,Standard,40,permit,,10.112.12.125,,,
uk-bfa-cs01,1,Standard,50,permit,,10.180.163.18,,,
uk-bfa-cs01,1,Standard,60,permit,,10.120.163.151,,,
uk-bfa-cs01,1,Standard,70,permit,,10.210.163.60,,,
uk-bfa-cs01,1,Standard,80,permit,,10.120.163.152,,,
uk-bfa-cs01,1,Standard,90,permit,,10.1.74.29,,,
uk-bfa-cs01,1,Standard,100,permit,,10.120.163.143,,,
uk-bfa-cs01,1,Standard,110,permit,,10.120.163.142,,,
uk-bfa-cs01,1,Standard,120,permit,,10.112.13.17,,,
uk-bfa-cs01,1,Standard,130,permit,,10.1.74.48,,,
uk-bfa-cs01,1,Standard,140,permit,,10.1.74.57,,,
uk-bfa-cs01,1,Standard,150,permit,,10.1.74.61,,,
uk-bfa-cs01,1,Standard,160,permit,,10.120.163.123,,,
uk-bfa-cs01,1,Standard,170,permit,,10.120.163.122,,,
uk-bfa-cs01,1,Standard,180,permit,,10.120.195.31,,,
uk-bfa-cs01,1,Standard,190,permit,,10.120.143.70,,,
uk-bfa-cs01,1,Standard,200,permit,,10.1.74.128,,,
uk-bfa-cs01,1,Standard,210,permit,,10.180.142.230,,,
uk-bfa-cs01,1,Standard,220,permit,,10.112.12.144,,,
uk-bfa-cs01,1,Standard,230,permit,,10.120.163.37,,,
uk-bfa-cs01,1,Standard,240,permit,,10.112.12.142,,,
uk-bfa-cs01,1,Standard,250,permit,,10.112.12.143,,,
uk-bfa-cs01,1,Standard,260,permit,,10.1.82.64 0.0.0.31,,,
uk-bfa-cs01,1,Standard,270,permit,,10.1.22.0 0.0.0.255,,,
uk-bfa-cs01,1,Standard,280,permit,,192.168.2.0 0.0.1.255,,,
uk-bfa-cs01,1,Standard,290,permit,,10.210.141.40 0.0.0.7,,,
uk-bfa-cs01,1,Standard,300,permit,,10.180.141.40 0.0.0.7,,,
uk-bfa-cs01,1,Standard,310,permit,,10.120.141.40 0.0.0.7,,,
uk-bfa-cs01,1,Standard,320,permit,,100.79.0.0 0.0.127.255,,,
uk-bfa-cs01,1,Standard,330,deny,,any log,,,
uk-bfa-cs01,10,Standard,10,permit,,10.120.163.59,,,
uk-bfa-cs01,10,Standard,20,deny,,any log,,,
uk-bfa-cs01,11,Standard,10,permit,,10.112.12.126,,,
uk-bfa-cs01,11,Standard,20,permit,,10.112.12.125,,,
uk-bfa-cs01,11,Standard,30,permit,,10.120.136.140,,,
uk-bfa-cs01,11,Standard,40,permit,,10.120.163.123,,,
uk-bfa-cs01,11,Standard,50,permit,,10.120.163.122,,,
uk-bfa-cs01,11,Standard,60,deny,,any log,,,
uk-bfa-cs01,22,Standard,10,permit,,10.112.12.119,,,
uk-bfa-cs01,22,Standard,20,permit,,10.210.143.80,,,
uk-bfa-cs01,22,Standard,30,permit,,10.120.143.80,,,
uk-bfa-cs01,22,Standard,40,permit,,10.180.142.232,,,
