hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-ld6-lab-fw05,global,extended,20,,permit,,,ip,,,RFC1918-nets,,,,RDS-KMS-server,,,,,informational,300,inactive
uk-ld6-lab-fw05,global,extended,21,,permit,,git-outbound-ports,,,,,10.0.0.0 255.0.0.0,,git.nonprod.williamhill.plc,,,,,,informational,300,active
uk-ld6-lab-fw05,global,extended,22,,permit,,,tcp,,,DM_INLINE_NETWORK_437,,,,DM_INLINE_NETWORK_438,,,TCP8400-8403,,informational,300,active
uk-ld6-lab-fw05,global,extended,23,,permit,,,udp,,LD6-Storage-Network,,,,SCC-NCS-Server,,,tftp,,,informational,300,active
uk-ld6-lab-fw05,global,extended,24,,permit,,,tcp,,,,10.0.0.0 255.0.0.0,,ld6uxpreds01.prod.williamhill.plc,,,,LDAP-Services,,informational,300,active
uk-ld6-lab-fw05,global,extended,25,,permit,,,tcp,10.114.163.104,,,,10.118.39.10,,,,,DM_INLINE_TCP_4,,informational,300,active
uk-ld6-lab-fw05,global,extended,26,,permit,tcp-8089,,,,,Splunk-Heavy-Forwarders,,,prdxclp25sdm001,,,,,,informational,300,active
uk-ld6-lab-fw05,global,extended,27,,permit,,,tcp,10.55.253.249,,,,10.210.200.122,,,,,DM_INLINE_TCP_6,,informational,300,active
uk-ld6-lab-fw05,global,extended,28,,permit,,,tcp,,,,10.0.0.0 255.0.0.0,,,DM_INLINE_NETWORK_15,,,LDAP-services,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,1,,permit,,VMware-Access-Ports,,,vSphere_Mgmt_net_LD6,,,,,vSphere_Mgmt_nets,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,2,,permit,,,icmp,,vSphere_Mgmt_net_LD6,,,,,vSphere_Mgmt_nets,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,3,,permit,,TCPUDP,,,vSphere_Mgmt_net_LD6,,,,,MANAGEMENT-IPS-AGGREGATE,,,MANAGEMENT-PORTS-AGGREGATE,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,4,,permit,,VMWareManagement,,,vSphere_Mgmt_net_LD6,,,,,DM_INLINE_NETWORK_233,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,5,,permit,,TCPUDP,,,vSphere_Mgmt_net_LD6,,,,,NTP_SERVERS,,,NTP,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,6,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_121,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,7,,permit,,AD-SERVICES,,,vSphere_Mgmt_net_LD6,,,,,GroupDCs,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,8,,permit,,VMware-vRO-Communication,,,vSphere_Mgmt_net_LD6,,,,,DM_INLINE_NETWORK_374,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,9,,permit,,vcenter-sso-replication,,,vSphere_Mgmt_net_LD6,,,,,DM_INLINE_NETWORK_366,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,10,,permit,,vSphere-PSC-replication,,,vSphere_Mgmt_net_LD6,,,,,DM_INLINE_NETWORK_378,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,11,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,,Webroot-Proxy,,,,DM_INLINE_TCP_154,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,12,,permit,,,udp,,vSphere_Mgmt_net_LD6,,,10.120.163.110,,,,,DM_INLINE_UDP_3,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,13,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,,,DM_INLINE_NETWORK_175,,902,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,14,,permit,,,udp,,vSphere_Mgmt_net_LD6,,,10.120.163.110,,,,snmptrap,,,,,active
uk-ld6-lab-fw05,vsphere,extended,15,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,10.114.163.12,,,,8443,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,16,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,,ld6wnkms,,,1688,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,17,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,,ld6WN520,,,https,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,18,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,10.114.163.13,,,,https,,,,,active
uk-ld6-lab-fw05,vsphere,extended,19,,permit,,HP-IRS-Target-Ports,,,vSphere_Mgmt_net_LD6,,,,,HP-IRS-Server,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,20,,permit,,,ip,,vSphere_Mgmt_net_LD6,,,,vmware-esx-network,,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,21,,permit,,,ip,,vSphere_Mgmt_net_LD6,,,,,,10.114.181.0 255.255.255.0,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,22,,permit,,,udp,,vSphere_Mgmt_net_LD6,,,,sc1wnpremn73.prod.williamhill.plc,,,,DM_INLINE_UDP_5,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,23,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,10.114.163.13,,,,,DM_INLINE_TCP_172,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,24,,permit,,,ip,,vSphere_Mgmt_net_LD6,,,10.114.181.240,,,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,25,,permit,,,ip,,vSphere_Mgmt_net_LD6,,,,ld6prapvc01,,,,,,informational,300,active
uk-ld6-lab-fw05,vsphere,extended,26,,permit,,,tcp,,vSphere_Mgmt_net_LD6,,,10.114.163.13,,,,8443,,,,,active
uk-ld6-lab-fw05,vsphere,extended,27,,permit,,HP-OneView-VMware-ICSP-Ports,,,vSphere_Mgmt_net_LD6,,,,,HP-OneView-ICSP-Servers,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,1,,permit,,,udp,,ld6-server-mgmt,,,,,TufinCollectors,,syslog,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,2,,permit,,TCPUDP,,,ld6-server-mgmt,,,,,NTP_SERVERS,,,NTP,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,3,,permit,,DM_INLINE_SERVICE_25,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_6,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,4,,permit,,DM_INLINE_SERVICE_50,,,ld6-server-mgmt,,,,splunk-syslog,,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,5,,permit,,DM_INLINE_SERVICE_24,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_103,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,6,,permit,,Altiris-Agent-Data,,,ld6-server-mgmt,,,,ld6-BL-APP-REP,,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,7,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_121,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,8,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_254,,smtp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,9,,permit,,,udp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_246,,tftp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,10,,permit,,,udp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_253,,,DM_INLINE_UDP_1,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,11,,permit,,,tcp,,ld6-server-mgmt,,,,,Trend_Servers_old_and_New,,,DM_INLINE_TCP_110,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,12,,permit,,RSA_PORTS,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_257,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,13,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_255,,25901,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,14,,permit,,,tcp,,ld6-server-mgmt,,,192.168.1.201,,,,,,3192 3193,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,15,,permit,,,udp,,ld6-server-mgmt,,,10.120.129.50,,,,snmp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,16,,permit,,DM_INLINE_SERVICE_40,,,ld6-server-mgmt,,,10.120.129.64,,,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,17,,permit,,,udp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_292,,5500,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,18,,permit,,,tcp,,ld6-server-mgmt,,,,,ACS_Servers,,tacacs,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,19,,permit,,TCPUDP,,,ld6-server-mgmt,,,,,MANAGEMENT-IPS-AGGREGATE,,,MANAGEMENT-PORTS-AGGREGATE,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,20,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_101,,,,48000 48030,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,21,,permit,,DM_INLINE_SERVICE_4,,,ld6-server-mgmt,,,,DATAPROTECTOR,,,,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,22,,permit,,DM_INLINE_SERVICE_34,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_162,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,23,,permit,,,tcp,,ld6-server-mgmt,,,,,ld6-YUM,,www,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,24,,permit,,DM_INLINE_SERVICE_16,,,ld6-server-mgmt,,,,,ld6-LOGLOGIC,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,25,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_126,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,26,,permit,,,tcp,,ld6-server-mgmt,,,,,Altris,,,DM_INLINE_TCP_58,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,27,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_190,,https,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,28,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_163,,smtp,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,29,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_206,,,DM_INLINE_TCP_99,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,30,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_136,,,DM_INLINE_TCP_92,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,31,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_325,,,DM_INLINE_TCP_137,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,32,,permit,,,tcp,,ld6-server-mgmt,,,,,Ardenta_System_Angel,,9001,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,33,,permit,,,tcp,,ld6-server-mgmt,,,,brswn246,,,,DM_INLINE_TCP_142,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,34,,permit,,HP-IRS-Target-Ports,,,ld6-server-mgmt,,,,,HP-IRS-Server,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,35,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_98,,,,48000 48030,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,36,,permit,,DM_INLINE_SERVICE_32,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_21,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,37,,permit,,DM_INLINE_SERVICE_13,,,ld6-server-mgmt,,,,,ld6-LOGLOGIC,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,38,,permit,,,tcp,,ld6-server-mgmt,,,,NONCDE-ARCHIVE-LOG-SERVER,,,ssh,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,39,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_3,,ssh,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,40,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_109,,5001,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,41,,permit,,MICROSOFT,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_91,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,42,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_125,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,43,,permit,,,tcp,,ld6-server-mgmt,,,,,Altris,,,DM_INLINE_TCP_55,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,44,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_160,,smtp,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,45,,permit,,,tcp,,ld6-server-mgmt,,,,,Trend_Servers_old_and_New,,,DM_INLINE_TCP_96,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,46,,permit,,AD-SERVICES,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_120,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,47,,permit,,,tcp,,ld6-server-mgmt,,,,,ld6ADA-WILY,,,DM_INLINE_TCP_114,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,48,,permit,,,tcp,,ld6-server-mgmt,,,,ld6UX751,,,1528,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,49,,permit,,TCPUDP,,,ld6-server-mgmt,,,,nas_network,,,,nas_access,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,50,,permit,,,tcp,,ld6-server-mgmt,,,,,CDE-Web-Server-Masters,,ssh,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,51,,permit,,DM_INLINE_SERVICE_8,,,ld6-server-mgmt,,,,DATAPROTECTOR,,,,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,52,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_128,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,53,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_97,,,,48000 48030,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,54,,permit,,DM_INLINE_SERVICE_21,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_29,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,55,,permit,,DM_INLINE_SERVICE_17,,,ld6-server-mgmt,,,,,ld6-LOGLOGIC,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,56,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_39,,,DM_INLINE_TCP_21,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,57,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_139,,,DM_INLINE_TCP_41,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,58,,permit,,,tcp,,ld6-server-mgmt,,,,,Altris,,,DM_INLINE_TCP_53,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,59,,permit,,,tcp,,ld6-server-mgmt,,,,,Proofpoint_Mail_Relays,,smtp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,60,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_204,,,DM_INLINE_TCP_84,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,61,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_207,,,DM_INLINE_TCP_100,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,62,,permit,,,tcp,,ld6-server-mgmt,,,,,Ardenta-NetIQ-Monitoring-Outbound,,9001,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,63,,permit,,,tcp,,ld6-server-mgmt,,,10.201.9.93,,,,ssh,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,64,,permit,,,tcp,,ld6-server-mgmt,,,10.100.9.141,,,,18080,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,65,,permit,,,tcp,,ld6-server-mgmt,,,,EMC_Control_Centre,,,,EMC_Host2Manager_Ports,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,66,,permit,,,tcp,,ld6-server-mgmt,,,,ld6UX351,,,,DM_INLINE_TCP_34,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,67,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_181,,,DM_INLINE_TCP_81,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,68,,permit,,,tcp,,ld6-server-mgmt,,,10.210.163.100,,,,9988,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,69,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_327,,,DM_INLINE_TCP_139,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,70,,permit,,,tcp,,ld6-server-mgmt,,,,ld6UX751,,,1526,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,71,,permit,,sql-mgmt,,,ld6-server-mgmt,,,,brswn246,,,,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,72,,permit,,,tcp,,ld6-server-mgmt,,,,ld6UX751,,,1551,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,73,,permit,,,tcp,,ld6-server-mgmt,,,,,ld6XIV01,,7778,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,74,,permit,,,tcp,,ld6-server-mgmt,,,10.114.139.246,,,,ssh,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,75,,permit,,,tcp,,ld6-server-mgmt,,,,,Ardenta-VNX-ACCESS,,6389,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,76,,permit,,,tcp,,ld6-server-mgmt,,,,,Ardenta-VNX-ACCESS,,https,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,77,,permit,,,tcp,,ld6-server-mgmt,,,,,Ardenta-VNX-ACCESS,,,Ardenta-VNX-ACCESS-Ports,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,78,,permit,,,tcp,,ld6-server-mgmt,,,,,VPLEX-SERVERS-CAN,,ssh,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,79,,permit,,,tcp,,ld6-server-mgmt,,,,Sc1uxpreap238,,,https,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,80,,permit,,DM_INLINE_SERVICE_18,,,ld6-server-mgmt,,,,,ld6-cluster-node-ilos,,,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,81,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_428,,,TCP_9001,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,82,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_227,,smtp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,83,,permit,,,udp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_245,,ntp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,84,,permit,,,udp,,ld6-server-mgmt,,,,ld6-NMS-HUB-DR,,,snmptrap,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,85,,permit,,,tcp,,ld6-server-mgmt,,,,Red-Tiger-DopamineGaming,,,https,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,86,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_106,,,,48000 48030,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,87,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_34,,,DM_INLINE_TCP_17,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,88,,permit,,DM_INLINE_SERVICE_20,,,ld6-server-mgmt,,,,,ld6-LOGLOGIC,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,89,,permit,,,tcp,,ld6-server-mgmt,,,,,Altris,,,DM_INLINE_TCP_61,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,90,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_349,,50123,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,91,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_124,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,92,,permit,,,udp,,ld6-server-mgmt,,,,CDE-PROXY-VIP,,,domain,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,93,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_250,,9997,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,94,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxpremn01,,,9997,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,95,,permit,,,udp,,ld6-server-mgmt,,,10.114.163.25,,,,syslog,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,96,,permit,,TCPUDP,,,ld6-server-mgmt,,,,ld6uxig,,,,DM_INLINE_TCPUDP_1,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,97,,permit,,,tcp,,ld6-server-mgmt,,,,ld6-wily,,,5001,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,98,,permit,,,tcp,,ld6-server-mgmt,,,,,Trend_Servers_old_and_New,,,DM_INLINE_TCP_116,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,99,,permit,,,tcp,,ld6-server-mgmt,,,,ld6-SPLAT-FWMGR,,,ssh,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,100,,permit,,,tcp,,ld6-server-mgmt,,,10.114.70.70,,,,,DM_INLINE_TCP_150,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,101,,permit,,,tcp,,ld6-server-mgmt,,,,Red-Tiger-RGS-ext,,,https,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,102,,permit,,,tcp,,ld6-server-mgmt,,,,sc1uxprcmg01,,,,esm-ports-1,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,103,,permit,,DM_INLINE_SERVICE_61,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_431,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,104,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_99,,,,48000 48030,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,105,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_25,,,DM_INLINE_TCP_10,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,106,,permit,,,tcp,,web-tier-network,,,,,Trend_Servers_old_and_New,,,DM_INLINE_TCP_116,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,107,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_126,,ftp,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,108,,permit,,DM_INLINE_SERVICE_1,,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_22,,,,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,109,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_88,,ssh,,,,,active
uk-ld6-lab-fw05,server-mgmt,extended,110,,permit,,,tcp,,ld6-server-mgmt,,,,,DM_INLINE_NETWORK_141,,,DM_INLINE_TCP_47,,informational,300,active
uk-ld6-lab-fw05,server-mgmt,extended,111,,permit,,,tcp,,ld6-server-mgmt,,,,ld6uxstnmg01,,,,DM_INLINE_TCP_131,,informational,300,active
