hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,internal-vrf_access_in,extended,13,,permit,,,tcp,,,DM_INLINE_NETWORK_56,,,,RFC-1918,,8275,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,14,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,15,,permit,,TCPUDP,,10.120.163.11,,,,,,RFC-1918,,514,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,16,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,17,,permit,,,tcp,,,DM_INLINE_NETWORK_57,,,,RFC-1918,,,DM_INLINE_TCP_13,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,18,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,19,,permit,,,tcp,,,grp-pr-n-mgmt-nimsoft,,,,RFC-1918,,,,48000 48030,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,20,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,21,,permit,,,tcp,,,DM_INLINE_NETWORK_59,,,,RFC-1918,,383,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,22,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,23,,permit,,,udp,,,DM_INLINE_NETWORK_60,,,,RFC-1918,,ntp,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,24,CHG0018398,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,25,,permit,,,tcp,10.120.136.30,,,,,,RFC-1918,,60606,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,26,CHG0041262,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,27,,permit,,,tcp,,,SystemEngineers,,,,DM_INLINE_NETWORK_92,,,DM_INLINE_TCP_23,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,28,CHG0041262,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,29,,permit,,,tcp,,,DM_INLINE_NETWORK_102,,,,DM_INLINE_NETWORK_93,,,DM_INLINE_TCP_24,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,30,CHG0079287,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,31,,permit,,,tcp,,LCW-Davidwalsh,,,,,grp-ssbt-app-serv,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,32,CHG0079287,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,33,,permit,,,tcp,,,wily-production-onshore,,,,grp-ssbt-app-serv,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,34,CHG0016390, CHG0020955,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,35,,permit,,Clarion-Storage,,,,Clarion_storage,,,,,10.120.180.0 255.255.255.0,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,36,CHG0014573,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,37,,permit,,,tcp,,uk-scc-wsus,,,,,scc-windows-servers,,1688,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,38,CHG0015308,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,39,,permit,,DM_INLINE_SERVICE_25,,,,DM_INLINE_NETWORK_186,,,,,10.120.180.0 255.255.255.0,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,40,CHG0015307,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,41,,permit,,kms-ports,,,,DM_INLINE_NETWORK_1,,,uk-scc-wsus,,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,42,CHG0012357, CHG0034818,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,43,,permit,,,tcp,,,DM_INLINE_NETWORK_103,,,server-ilo-network-27,,,,hp-ilo,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,44,CHG0016363,CHG0117582,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,45,,permit,,TCPUDP,,,MonitoingTeam-29,,,,,DM_INLINE_NETWORK_35,,6502,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,46,CHG0013759, CHG0017531,CHG0013387, CHG0021775, CHG0023913, CHG0027122 CHG0036165, CHG0062542,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,47,CHG0013759, CHG0017531,CHG0013387, CHG0021775, CHG0023913, CHG0027122 CHG0036165, CHG0062542,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,48,CHG0117582, CHG0123895,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,49,,permit,,DM_INLINE_SERVICE_5,,,,DM_INLINE_NETWORK_3,,,,DM_INLINE_NETWORK_13,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,50,CHG0014434, CHG0013387,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,51,,permit,,,tcp,,EnvironmentsTeam-27,,,,,DM_INLINE_NETWORK_5,,1433,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,52,CHG0104444,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,53,,permit,,,tcp,,STJ-AmarBarot,,,10.120.180.168,,,,,DM_INLINE_TCP_61,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,54,CHG0032877,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,55,,permit,,,tcp,,,Mgmt-Studio-Clients,,,,,10.120.180.0 255.255.255.128,,DM_INLINE_TCP_19,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,56,CHG0123743,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,57,,permit,,DM_INLINE_SERVICE_42,,,10.1.58.108,,,,,DM_INLINE_NETWORK_169,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,58,CHG0054786, CHG0092104, CHG0092430, RITM0100856,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,59,,permit,,DM_INLINE_SERVICE_27,,,,EPOS-ALBOS-users,,,,DM_INLINE_NETWORK_100,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,60,CHG0127095, RITM0102212,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,61,,permit,,DM_INLINE_SERVICE_47,,,10.1.58.108,,,,sc1wnprrtp01,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,62,RITM0100009,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,63,,permit,,DM_INLINE_SERVICE_46,,,STJ-ChrisGeorge,,,,sc1wnprrcs-vip-139,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,64,CHG0016096, CHG0017073, CHG0017725, CHG0019730, CHG0089206,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,65,,permit,,DM_INLINE_SERVICE_29,,,,DM_INLINE_NETWORK_104,,,,DM_INLINE_NETWORK_105,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,66,CHG0023172, CHG0023667, CHG0024350, CHG0073854, CHG0087884, CHG0089465, CHG0112354,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,67,,permit,,DM_INLINE_SERVICE_14,,,,DM_INLINE_NETWORK_22,,,,DM_INLINE_NETWORK_21,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,68,CHG0080951,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,69,,permit,,,tcp,,,DM_INLINE_NETWORK_124,,,,DM_INLINE_NETWORK_23,,21299,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,70,CHG0037456,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,71,,permit,,DM_INLINE_SERVICE_26,,,LCW-LiamMcKee,,,,sc1wnprrtp01,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,72,CHG0019145,CHG0021476, CHG0021775, CHG0033604, CHG0040213,CHG0117582, CHG0123895,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,73,,permit,,,tcp,,,DM_INLINE_NETWORK_29,,,,DM_INLINE_NETWORK_30,,1433,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,74,CHG0020034,CHG0021476, CHG0021709, CHG0024772, CHG0025197, CHG0056201,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,75,,permit,,,tcp,,,DM_INLINE_NETWORK_34,,,,DM_INLINE_NETWORK_37,,,DM_INLINE_TCP_14,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,76,CHG0020051,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,77,,permit,,DM_INLINE_SERVICE_3,,10.1.89.101,,,,,,DM_INLINE_NETWORK_6,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,78,CHG0019794,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,79,,permit,,,udp,,,DM_INLINE_NETWORK_9,,,,DM_INLINE_NETWORK_39,,domain,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,80,CTASK0072907,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,81,,permit,,AD-Ports,,,brsppvc01,,,,,DM_INLINE_NETWORK_87,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,82,CHG0020929,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,83,,permit,,DM_INLINE_SERVICE_1,,,,DM_INLINE_NETWORK_24,,,,SCC-Pollers-TPS,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,84,CHG0020929, CHG0034654, CHG0038666,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,85,,permit,,DM_INLINE_SERVICE_9,,,,DM_INLINE_NETWORK_28,,,sc1wnprrtp01,,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,86,CHG0077338,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,87,,permit,,TCPUDP,,,,STJ-NetOps_PCs,,,sc1wnprrtp01,,,6502,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,88,CHG0021063,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,89,,permit,,Altiris,,,DBAOperations-28,,,,Altiris01,,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,90,CHG0022508,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,91,,permit,,,tcp,10.1.82.100,,,,,Altiris01,,,3389,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,92,CHG0022134, CHG0022338, CHG0054745, CHG0057897,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,93,CHG0022536,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,94,,permit,,,tcp,,,DM_INLINE_NETWORK_40,,,sc1wnprrtp01,,,1433,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,95,CHG0022536,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,96,,permit,,,tcp,,,DM_INLINE_NETWORK_115,,,,DM_INLINE_NETWORK_42,,,DM_INLINE_TCP_44,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,97,CHG0022994,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,98,,permit,,,tcp,,ov-rep,,,,,DM_INLINE_NETWORK_43,,383,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,99,CHG0023285,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,100,,permit,,,tcp,10.120.195.13,,,,,,DM_INLINE_NETWORK_41,,30231,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,101,CHG0024044, CHG0025199, CHG0025568, CHG0025567, CHG0051060,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,102,,permit,,,tcp,,,DM_INLINE_NETWORK_51,,,,DM_INLINE_NETWORK_53,,www,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,103,CHG0019396,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,104,,permit,,,ip,,scc-nessus,,,,,,any4,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,105,CHG0023572, CHG0023630,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,106,,permit,,DM_INLINE_SERVICE_24,,,,retail-workstations-2,,,sc1wnprrcs-vip-131,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,107,CHG0023572,CHG0037770,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,108,,permit,,,tcp,,,retail-workstations-2,,,sc1wnprrcs-vip-139,,,1433,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,109,CHG0023572,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,110,,permit,,win-file-share,,,,retail-workstations-2,,,sc1wnprrcs-vip-139,,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,111,CHG0023630,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,112,,permit,,win-file-share,,,,retail-workstations-2,,,sc1wnprrtp01,,,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,113,CHG0023765,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,114,,permit,,,tcp,,stj-tps01,,,,sc1wnprrtp01,,,ftp,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,115,CHG0024170,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,116,,permit,,DM_INLINE_SERVICE_16,,,,DM_INLINE_NETWORK_75,,,,SCC-Pollers-TPS,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,117,CHG0063750, CHG0077338,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,118,,permit,,TCPUDP,,,,DM_INLINE_NETWORK_122,,,,SCC-Pollers-TPS,,6502,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,119,CHG0024706,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,120,,permit,,DM_INLINE_SERVICE_17,,10.120.136.31,,,,,,DM_INLINE_NETWORK_69,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,121,CHG0024546,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,122,,permit,,DM_INLINE_SERVICE_18,,,,DM_INLINE_NETWORK_71,,,,DM_INLINE_NETWORK_72,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,123,CHG0024546,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,124,,permit,,,tcp,,LCW-SamIllingworth,,,,,DM_INLINE_NETWORK_112,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,125,CHG0024941,CHG0033935, CHG0037456,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,126,,permit,,DM_INLINE_SERVICE_19,,,,DM_INLINE_NETWORK_33,,,sc1wnprrcs-vip-139,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,127,CHG0024941,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,128,,permit,,DM_INLINE_SERVICE_20,,,,DM_INLINE_NETWORK_58,,,sc1wnprrcs-vip-131,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,129,CHG0024941, CHG0027732,CHG0033935, CHG0037456,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,130,,permit,,DM_INLINE_SERVICE_21,,,,DM_INLINE_NETWORK_73,,,,DM_INLINE_NETWORK_74,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,131,CHG0037456,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,132,,permit,,,tcp,,LCW-LiamMcKee,,,,sc1wnprrcs-vip-131,,,,DM_INLINE_TCP_40,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,133,CHG0087884,CHG0118105,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,134,,permit,,,tcp,,,DM_INLINE_NETWORK_152,,,,DM_INLINE_NETWORK_108,,,DM_INLINE_TCP_68,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,135,CHG0027133,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,136,,permit,,,tcp,10.1.83.138,,,,,sc1wnprrvc02,,,5900,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,137,CHG0024170,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,138,,permit,,DM_INLINE_SERVICE_22,,,,DM_INLINE_NETWORK_77,,,sc1wnprrtp01,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,139,CHG0027896, CHG0027894, CHG0042551, CHG0056201,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,140,CHG0027902,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,141,,permit,,,tcp,,,DM_INLINE_NETWORK_78,,,,SCC_VR_Admin_Servers,,,UltraVNC,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,142,CHG0027902,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,143,,permit,,,tcp,,cp-vpn-network-24,,,,,SCC_VR_Admin_Servers,,5900,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,144,CHG0054108,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,145,,permit,,,tcp,10.1.83.30,,,,,SCC-Vigo-Server-Primary,,,5900,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,146,CHG0028251,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,147,,permit,,,tcp,,,POD-sources,,,SC1WNPRRAP03,,,,POD-ports,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,148,CHG0030879,CHG0032318,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,149,,permit,,,tcp,,,DM_INLINE_NETWORK_83,,,SCC-Vigo-Server-Secondary,,,,UltraVNC,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,150,CHG0030373,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,151,,permit,,,tcp,,,DM_INLINE_NETWORK_81,,,,DM_INLINE_NETWORK_82,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,152,CHG0031364,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,153,,permit,,,tcp,,brsuxprein02,,,,,SysEngBuildServerAccess,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,154,CHG0033465 row 25, CHG0035130, CHG0036286 (DB IP change) CHG0059263,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,155,CHG0033465 row 25, CHG0035130, CHG0036286 (DB IP change) CHG0059263,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,156,,permit,,,tcp,,,DM_INLINE_NETWORK_111,,,,liability-viewer-db-cluster,,,liability-viewer-db-mg,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,157,CHG0038813, CHG0039616,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,158,,permit,,,tcp,,,DM_INLINE_NETWORK_90,,,,DM_INLINE_NETWORK_88,,,DM_INLINE_TCP_21,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,159,CHG0038813, CHG0039616,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,160,,permit,,,tcp,,,DM_INLINE_NETWORK_91,,,,DM_INLINE_NETWORK_89,,,DM_INLINE_TCP_22,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,161,CHG0033465 row 27,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,162,,permit,,,tcp,,stj-dev-net,,,,,liability-viewer-euthenia-apps,,,liability-viewer-apps-mg,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,163,CHG0033465 row 28,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,164,,permit,,,tcp,,stj-dev-net,,,,,liability-viewer-pds-apps,,,liability-viewer-apps-mg,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,165,CHG0035758,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,166,,permit,,,tcp,,stj-dev-net,,,,,liability-viewer-rtapps,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,167,CHG0033465 row 32, CHG0037521,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,168,,permit,,,tcp,,,wily-production-onshore,,,,liability-viewer-risk,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,169,CHG0033465 row 32,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,170,,permit,,,tcp,,,wily-production-onshore,,,,liability-viewer-pds-apps,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,171,CHG0033465 row 33, CHG0035130, CHG0036286 (DB IP change),,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,172,,permit,,,tcp,,,wily-production-onshore,,,,liability-viewer-db-cluster,,,liability-viewer-db-mg,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,173,CHG0033465 row 39, CHG0035130, CHG0036286 (DB IP change),,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,174,CHG0033465 row 35,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,175,CHG0033465 row 38,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,176,,permit,,,tcp,,,wily-production-onshore,,,,liability-viewer-rtapps,,,web-ports,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,177,CHG0033465 row 38,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,178,,permit,,,ip,,,System-Engineers,,,,SysEngBuildServerAccess,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,179,CHG0033465 row 39, CHG0035130, CHG0036286 (DB IP change),,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,180,,permit,,,tcp,,,DBA-Team,,,,DM_INLINE_NETWORK_140,,,liability-viewer-db-mg,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,181,CHG0035508,,,,,,,,,,,,,,,,,,
