hostname,name,type,seq number,remark,action,src_service_obj,src_service_obj_grp,protocol,src_host,src_network_obj,src_network_obj_grp,src_network,dest_host,dest_network_obj,dest_network_obj_grp,dest_network,dest_port,dest_port_obj_grp,dest_port_range,logging_level,logging_interval,status
uk-sc1-fw01-sec,internal-vrf_access_in,extended,13,,permit,,,ip,,,DM_INLINE_NETWORK_417,,,sc1wnprnap013,,,,,,informational,300,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,14,CHG0140054,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,15,,permit,,,tcp,,Business_Objects_ETL_Server,,,,dfwsftp.cadency.trintech.com,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,16,new group for access to whdppresent01,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,17,CHG0139243, CHG0140490,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,18,,permit,,,tcp,,,accurate_project_aftp_access,,,sc1wnprnap81,,,,DM_INLINE_TCP_128,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,19,CHG0139243,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,20,,permit,,,tcp,,,accurate_project_aftp_access,,,sc1wnprnap81,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,21,,permit,,,tcp,,dreamfactory-uno-api,,,,whdppresent01,,,23000,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,22,CHG0139462,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,23,,permit,,,tcp,,10.119.77.0s24,,,,whdpops01,,,22000,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,24,CHG0138952,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,25,,permit,,DM_INLINE_SERVICE_42,,,brsapprcmg002,,,,,DM_INLINE_NETWORK_245,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,26,CHG0137525,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,27,,permit,,,tcp,,dreamfactory-uno-api,,,,whdpservices,,,1433,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,28,CHG0137868,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,29,,permit,,,tcp,,,SCC_Bomgar_Jumphosts,,,,uipath_robot,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,30,,permit,,,tcp,,,grp-uno-whdppresent01-access,,,whdppresent01,,,23000,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,31,,permit,,,tcp,,,grp-uno-dpe-access,,,,DPE-Monitoring,,,DPE-mon-tcp-srv,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,32,CHG0135493,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,33,Group acces to uno cubes,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,34,,permit,,,tcp,,,grp-uno-cube-access,,,int-lb-ssas-tab.sc1.prod.williamhill.plc,,,2383,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,35,CHG0128743,CHG0129320,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,36,,permit,,,tcp,,,grp-uno-sandbox-access,,,svr-uno-sandbox,,,1433,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,37,,permit,,DM_INLINE_SERVICE_39,,,brsapprcmg002,,,,sc1wnpreap008,,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,38,CHG0091814,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,39,CHG0134283,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,40,,permit,,,tcp,,,DM_INLINE_NETWORK_27,,,scc-cfweb-tig,,,www,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,41,CHG0135182, CHG0135202, CHG0135230, CHG0135340, CHG0137508,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,42,,permit,,,tcp,,,DM_INLINE_NETWORK_171,,,scc-cfweb-tig,,,,DM_INLINE_TCP_14,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,43,CHG0135133,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,44,,permit,,,tcp,,,DM_INLINE_NETWORK_170,,,scc-cfweb-tig,,,www,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,45,CHG0059232,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,46,,permit,,,tcp,,,,any4,,sep.williamhill.plc.uk,,,8014,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,47,CHG0082282, CHG0082282, CHG0110460,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,48,,permit,,,tcp,,,STJ-Trading-Dev,,,,DM_INLINE_NETWORK_237,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,49,CHG0117314, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,50,,permit,,,tcp,,,stj-albion-dev,,,grouplan.prod.williamhill.plc,,,,DM_INLINE_TCP_321,,,,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,51,BCP Rule - Do Not Remove,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,52,,permit,,,tcp,,wakefield-bcp-site,,,,grouplan.prod.williamhill.plc,,,,DM_INLINE_TCP_157,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,53,CHG0097645, Q2-2017, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,54,,permit,,,tcp,,ext-pres-trading-feeds,,,,sc1wnpreap001,,,8080,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,55,CHG0097668,CHG0101735, CHG0102403, CHG0103017, CHG0103279,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,56,CHG0103255, CHG0103186, CHG0105469,CHG0105464, CHG0112768,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,57,CHG0112845, CHG0115434, CHG0116429, CHG0128248,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,58,,permit,,,tcp,,,DM_INLINE_NETWORK_304,,,sc1wnpreap001,,,www,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,59,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,60,,permit,,,tcp,,BFA-Businessanalysis-Users,,,10.120.74.31,,,,https,,,,,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,61,CHG0091814,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,62,,permit,,grp-svc-vtm,,,,grp-brocade-svc-control,,,,grp-scc-int-lb-n-stingray,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,63,CHG0091814,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,64,,permit,,grp-svc-vtm-admin,,,,grp-brocade-vtm-admin,,,,grp-scc-int-lb-n-stingray,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,65,CHG0094405, Q2-2017, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,66,,permit,,,tcp,,brs-wendy,,,,,grp-scc-int-lb-n-stingray,,9090,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,67,CHG0118303, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,68,,permit,,,tcp,,,DM_INLINE_NETWORK_322,,,,grp-scc-int-lb-n-stingray,,,TCP-9090,,informational,300,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,69,CHG0097069 CHG0097072, Q2-2017, PCI-Q4-2017.PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,70,,permit,,,ip,,,grp-gib-int-lb-n-stingray,,,,grp-scc-ncde-int-lb-dest-nets,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,71,CHG0115537,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,72,,permit,,DM_INLINE_SERVICE_32,,,BFA-Vegas_Users,,,,int-lb-ssas-tab.sc1.prod.williamhill.plc,,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,73,CHG0065642, CHG0069955, CHG0077636 , CHG81839,  CHG0082041, CHG0082042, CHG0116858,TASK0204207,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,74,,permit,,,tcp,,,DM_INLINE_NETWORK_315,,,whdpops01,,,22000,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,75,CHG0065642, CHG0021577,CHG0022166, CHG0024441, CHG0032328, CHG0033499,CHG0036181,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,76,CHG0036389,CHG0039572, CHG0040689,CHG0040080,CHG0041272, CHG0041700,CHG0042227,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,77,CHG0043041, CHG0050816, CHG0051701,CHG0051909,CHG0050376,CHG0053671,CHG0054132,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,78,CHG0059198, CHG0070827,CHG0069595,CHG0071164, CHG0073291,CHG0072861,CHG0076787,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,79,CHG0076548, CHG0076892, CHG0077307, CHG0077328, CHG0079445, CHG0080142,CHG0082555,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,80,CHG83346, CHG0085050, CHG0069955, CHG0077636, CHG81839,  CHG0082041,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,81,CHG0082042, CHG0111280, CHG0116858,TASK0210511,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,82,,permit,,,tcp,,,DM_INLINE_NETWORK_238,,,whdppresent01,,,23000,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,83,CHG0065642, CHG0069955, CHG0077636, CHG81839,  CHG0082041, CHG0082042,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,84,,permit,,,tcp,,,Data-Mgt-DBA-Test-Dev-Arch,,,whdpservices01,,,29000,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,85,CHG0123364,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,86,,permit,,,tcp,,who-FernandoLago,,,,whdpservices01,,,29000,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,87,CHG0065642, CHG0077636, CHG81839, CHG0082041, CHG0111280, CHG0082042,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,88,,permit,,,tcp,,,DM_INLINE_NETWORK_249,,,whdpservices,,,1433,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,89,CHG0065642, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,90,,permit,,,tcp,,,all-data-mgt-users,,,sc1uxprndb81-B,,,,DM_INLINE_TCP_115,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,91,CHG0065642, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,92,,permit,,,tcp,,,all-data-mgt-users,,,sc1uxprndb81-A,,,6543,,,,,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,93,CHG0019115, CHG0024220, CHG0039830,CHG0040363, CHG0040666,PCI-Q2-2019, CHG0134721,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,94,,permit,,,tcp,,,DM_INLINE_NETWORK_10,,,,DM_INLINE_NETWORK_166,,,svn,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,95,CHG0091922, CHG0092029, Q2-2017, PCI-Q4-2017,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,96,,permit,,,tcp,,10.1.78.139,,,,ODS-Clone-Server,,,1433,,,informational,300,inactive
uk-sc1-fw01-sec,internal-vrf_access_in,extended,97,CHG0021438,CHG0025888,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,98,,permit,,,tcp,,,DM_INLINE_NETWORK_33,,,,DM_INLINE_NETWORK_4,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,99,CHG0026112, CHG0071526, RITM0093321, RITM0093284, RITM0098239, RITM0098588,TASK0187868, CHG0134721,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,100,,permit,,,tcp,,,DM_INLINE_NETWORK_332,,,,DM_INLINE_NETWORK_164,,https,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,101,CHG0026060, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,102,,permit,,,tcp,,,DM_INLINE_NETWORK_38,,,sc1wnprgap03,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,103,CHG0019665 *** Locked on BRS CP ***, CHG0027122,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,104,CHG0029596,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,105,,permit,,,ip,,BRS-VPN-Pool,,,,,,any4,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,106,CHG0019665 *** Locked on GIB SSLVPN ***,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,107,,permit,,,ip,,,DM_INLINE_NETWORK_43,,,,,any4,,,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,108,CHG0025302, CHG0026049, CHG0027415, CHG0032726, CHG0041864, CHG0081233,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,109,,permit,,DM_INLINE_SERVICE_4,,,,stj-sc1wnprgap03-users,,,sc1wnprgap03,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,110,CHG0026112, CHG0107877,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,111,,permit,,,tcp,,,Finance-Users,,,sc1wncpgap12,,,,DM_INLINE_TCP_7,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,112,CHG0034890,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,113,,permit,,,tcp,,,DM_INLINE_NETWORK_20,,,,DM_INLINE_NETWORK_42,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,114,BCP Rule - CHG0087516, PCI Q2 2016, Q2-2017, PCI-Q4-2017,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,115,,permit,,,tcp,,BCP-Wapping,,,,,DM_INLINE_NETWORK_275,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,116,CHG0030302,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,117,,permit,,,tcp,,,DM_INLINE_NETWORK_48,,,,DM_INLINE_NETWORK_49,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,118,CHG0090536, CHG0114082, CHG0030418,CHG0034121,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,119,CHG0041231, CHG0041426, CHG0042175, CHG0063165,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,120,CHG0066380, CHG0108846, CHG0124102, CHG0124147,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,121,CHG0125731, CHG0139968,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,122,,permit,,,tcp,,,DM_INLINE_NETWORK_354,,,oxi-application-servers-vip,,,10301,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,123,CHG0034121, CHG0041434,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,124,,permit,,,tcp,,,DM_INLINE_NETWORK_96,,,,DM_INLINE_NETWORK_97,,10302,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,125,CHG0029533,CHG0042175, CHG0134721,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,126,,permit,,,tcp,,,DM_INLINE_NETWORK_204,,,,DM_INLINE_NETWORK_132,,,DM_INLINE_TCP_18,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,127,CHG0028458, CHG0035077, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,128,,permit,,,tcp,,,DM_INLINE_NETWORK_55,,,sc1wnprgap03,,,,DM_INLINE_TCP_19,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,129,CHG0031357, CHG0112217, CHG0112476,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,130,,permit,,,tcp,,,DM_INLINE_NETWORK_70,,,,DM_INLINE_NETWORK_60,,,DM_INLINE_TCP_24,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,131,BCP Rule - CHG0087516, PCI,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,132,,permit,,,tcp,,BCP-Wapping,,,,,DM_INLINE_NETWORK_276,,,DM_INLINE_TCP_138,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,133,CHG0122749, CHG0133118,CHG0114382, CHG0118223,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,134,,permit,,DM_INLINE_SERVICE_35,,,dev-ics-agent,,,,DEVJDE,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,135,CHG0031547,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,136,,permit,,,tcp,,ServerOperations,,,,,DM_INLINE_NETWORK_68,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,137,CHG0031681, CHG0031885, CHG0032163, CHG0052038,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,138,,permit,,,tcp,,,DM_INLINE_NETWORK_221,,,sc1-qlikview-vip,,,,DM_INLINE_TCP_31,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,139,CHG0032040, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,140,,permit,,,tcp,,,DM_INLINE_NETWORK_62,,,,DM_INLINE_NETWORK_63,,ssh,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,141,CHG0069003,TASK0238011,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,142,,permit,,DM_INLINE_SERVICE_22,,,,DM_INLINE_NETWORK_239,,,,DM_INLINE_NETWORK_30,,,,,,,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,143,CHG0032230, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,144,,permit,,,tcp,,sc1uxprnwb51,,,,sc1wnprecp01,,,ssh,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,145,CHG0055861, CHG0056706 ,CHG0059761, CHG0112268, CHG0112277,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,146,CHG0113350, CHG0113584, PCI-Q4-2017,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,147,,permit,,,tcp,,,TRS-Users,,,,TRS-Servers,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,148,CHG0104755, PCI-Q4-2017, PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,149,,permit,,,tcp,,brsus232,,,,,DM_INLINE_NETWORK_136,,,DM_INLINE_TCP_47,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,150,CHG0105186, PCI-Q4-2017, CHG0126845,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,151,,permit,,,tcp,,,DM_INLINE_NETWORK_363,,,sc1uxprrdb04,,,3306,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,152,CHG0123342, CHG0124645,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,153,,permit,,report-ports,,,,grp-nevada-fileservers,,,sc1wnprecp01,,,,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,154,CHG0034654, CHG0038666, CHG0105843, RITM0102946,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,155,,permit,,,tcp,,,DM_INLINE_NETWORK_101,,,,DM_INLINE_NETWORK_233,,,DM_INLINE_TCP_45,,notifications,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,156,CHG0032787,CHG0032889, CHG0052911,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,157,,permit,,,tcp,,,DM_INLINE_NETWORK_83,,,,DM_INLINE_NETWORK_84,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,158,CHG0032787,CHG0032889, Q2-2017, PCI-Q4-2017,PCI Q4 2018,PCI-Q2-2019,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,159,,permit,,,tcp,,,DM_INLINE_NETWORK_85,,,,DM_INLINE_NETWORK_86,,3389,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,160,CHG0032787,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,161,,permit,,,tcp,,,DM_INLINE_NETWORK_89,,,,DM_INLINE_NETWORK_90,,,DM_INLINE_TCP_41,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,162,CHG0034856,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,163,,permit,,,tcp,,,jde-web-users,,,DEVJDE,,,,,9401 9405,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,164,CHG0032794, CHG0059213, PCI-Q4-2017, CHG0134721,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,165,,permit,,,tcp,,,DM_INLINE_NETWORK_93,,,,DM_INLINE_NETWORK_127,,www,,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,166,CHG0033008, CHG0033694,CHG0033758,CHG0035348, CHG0041657, CHG0051374, CHG0056272, CHG0068950,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,167,CHG0085513, CHG0090099, CHG0092323, CHG0092657, CHG0093341, CHG0096615, CHG0100037, CHG0102403,,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,168,CHG0111485, CHG0111851, CHG0115126,CHG0111371, CHG0134721,RITM0121772,,,,,,,,,,,,,,,,,,
uk-sc1-fw01-sec,internal-vrf_access_in,extended,169,,permit,,,tcp,,,DM_INLINE_NETWORK_94,,,,DM_INLINE_NETWORK_123,,,DM_INLINE_TCP_42,,informational,300,active
uk-sc1-fw01-sec,internal-vrf_access_in,extended,170,BCP Rule - CHG0087516, PCI,CHG0134721,,,,,,,,,,,,,,,,,,
